lord_id,name,alliance_id,alliance_tag,town_center,home_server,in_power_rankings,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
1038031,BoàtyMcBoatFace,323610,Trex,25,99,True,500741920,27010,1361763725,Wilderburg,22314865,513124297,439177577,31734406,18820467,10978400,8985100,980417349,819,320593,234651,618,1065965538,1898255410,922141329,1028300053,443,3514333162,721,88601,39362000060,42247877663,35565799639,30444303719,33904310,732306513,497185478,27701397,10568654,92732085
1209648,BLIИK,275330,BTX',25,99,True,413505675,27010,2154432651,Wilderburg,20635875,426275499,359424742,31734406,18820467,12000680,10655931,1367650262,5525,411146,358952,2451,1863941994,823392075,869990487,1652983784,26,1915283670,395,99050,71248982765,61751968076,48209813532,48101397043,33770605,1069161849,871870174,66765584,41815691,94247739
2554608,Joker7even,311541,EXP~,25,99,True,387717707,27010,1774443389,League of Order,32393031,418759827,326616224,31734406,18820467,10546610,6427625,1108021789,1172,388095,347163,1566,167583912,129390168,47358246,395899069,68,15728490925,3247,65610,27288402654,24007164647,18261186595,17771883332,13987465,880611552,769631426,34580932,15497457,73625304
5272529,veiny engine,311541,EXP~,25,99,True,341665244,27010,1935684979,League of Order,37053212,434489669,280848791,31734406,18820467,10246370,16442527,1075372196,2300,361664,278876,549,208771236,93459945,343568551,884374145,228,10632003291,2283,76662,34380142416,30745462431,18300045072,21099645994,18224408,753580711,961407240,92484305,50924400,72558814
5000607,S O R E N,311541,EXP~,25,99,True,302250589,27010,1688026755,League of Order,16371133,319898879,240763056,31734406,18820467,10785700,4174483,814670648,1057,179515,433381,376,434276604,446271360,268913955,4062600005,126,405533838,90,99864,7719084892,8286366582,3243166102,4005363505,10305001,696835564,884143562,38284693,13442410,54778396
6384066,lIIIlIlllIlIllI,311541,EXP~,25,99,True,291923727,27010,1510683717,Wilderburg,14314629,291923727,229958574,31734406,18820467,11410280,1132582,674972317,175,77297,268532,723,3606381086,2956759410,1941355183,3998333311,21588,3773922661,774,223051,17064283492,17040112760,10614861978,9288778529,10013920,350302182,1044505172,49024264,23085044,43538003
2189543,ᴿᵒʷRomolusRemus,311541,EXP~,25,99,True,255896912,27010,1578199864,League of Order,26872909,284454368,195976024,31732531,18820467,9365110,822936,950488709,460,181889,503455,901,153992516,293411394,300365192,6253316231,24,4203748833,868,137476,14032070834,13200504185,9713603455,8721349719,3766580,763344338,604392778,24189235,8461890,177560771
4697590,ᴇ  ᴠ  ᴀ,311541,EXP~,25,99,True,246052592,27010,859568274,League of Order,10319356,252353712,185393959,31734406,18820467,9727060,1573252,637862656,508,189392,190000,743,430158795,270485989,401241452,3159940363,133,894141946,184,107914,8442042640,8318480266,5214379853,4788210624,2709379,337768074,422159589,29929050,19063904,49888254
4280857,Narr,311541,EXP~,25,99,True,237276346,27010,1146355297,League of Order,6814408,237276346,175919183,31734406,18820467,10802290,144312,476370252,57,133043,196546,263,542169421,415725912,270197038,873274703,270,5221401555,1093,62869,8396802220,7483991583,3993739162,3974669930,4957382,316530966,685256740,61821646,49824322,32763595
3238703,SugarWoogy,275330,BTX',25,99,True,232364719,27010,990520099,Wilderburg,9088347,262045229,171625241,31732531,18820467,10186480,8773753,757457464,2316,300374,188231,1027,6670094,9190161,2470370,13766232,2,331415258,67,48578,33510684570,34593246898,33984607312,27231277384,20632625,534986147,380108888,27546507,13254340,32570651
4997858,神农ᶦᵒⁿᶻ,311541,EXP~,25,99,True,230737406,27010,1520987065,League of Order,25080174,333526239,169367733,31734406,18820467,10814010,6311549,1006007064,898,454057,304646,338,1266463932,1116572378,823118702,2489681831,314,4165683613,846,37764,24261653473,22038761164,13561441852,14806656796,12430084,663444999,736120363,19640215,13306286,87852906
4956028,ʳˢˢKangkung,311541,EXP~,25,99,True,226020172,27010,905462655,League of Order,9161769,229845352,166656379,31734406,18820467,8808920,579022,568898128,216,231266,188361,338,527822621,573185732,470684101,4571235343,385,1485176583,304,64419,6873269633,7622059277,3083125322,4084389482,3432191,313932628,513652109,36436415,20287127,20944141
4833590,BaBaDemouz,311541,EXP~,25,99,True,218256063,27010,938329552,Wilderburg,6682947,220745333,157587140,31734406,18820467,10110430,927153,455869759,207,132669,189908,526,817955875,520804931,549046427,1292963574,148,698586712,158,111087,13000888712,8699793792,6663898106,6831034512,6068816,253505210,587833690,27508874,13395896,55887516
5522675,ᴅᴀʀᴋメ,311541,EXP~,25,99,True,217669159,27010,896074995,League of Order,17806194,219082859,155990836,31734406,18820467,11123450,1117130,489587767,293,143854,287251,282,578198688,480974415,479212361,1699178591,116,908824969,188,155235,11863495040,11225935169,7190521256,6727856049,8457393,447409233,366694171,7241685,4476302,70121074
1521335,2K2Ę,275330,BTX',25,99,True,215615774,27010,574034528,Wilderburg,5792326,218631124,155075341,31734406,18820467,9985560,2726618,468675146,1005,91911,223024,930,2638390611,1885748057,1622911839,1109625826,15769,7083150367,1420,145242,21719302200,20531565467,16556758130,13121410549,9236684,312825904,218622331,13745831,7229317,19555101
5878380,Pingᴰᴱᴹᴼᴺァ,311541,EXP~,25,99,True,212914338,27010,998450393,League of Order,12324125,241468668,153448924,31734406,18820468,8910540,2436631,560102650,457,228538,204950,552,488516147,276604110,154651381,858348859,236,10443524517,2270,128551,15659593332,14026932695,8131408110,8654698673,5584476,269875992,663076629,8548469,2365861,54388127
5222011,ʙᴛxメ Leonhart,311541,EXP~,25,99,True,212706141,27010,926300727,League of Order,17529786,220609571,150473248,31734406,18820467,10978480,3451121,531029316,2339,125682,267866,927,1220921264,725423443,555262792,1478704868,4483,1139316167,246,97778,10988199271,9554718526,6046989611,5896789752,6345834,345273191,379556808,25254465,10372815,164183595
8445937,Agent brilink,311541,EXP~,25,99,True,211322349,27010,1462012665,League of Order,22127111,216268729,149855196,31734406,18820467,10912280,2262558,659393591,811,206590,253494,741,276609377,173642975,289031676,3054934405,207,4302096708,929,163269,29933372127,28505832010,19827618968,18971517675,10528404,463046861,848797606,36966765,19504015,92692859
5380991,Nörthwölfş,311541,EXP~,25,99,True,207231121,27010,920460587,League of Order,10557032,214228471,145939788,31734406,18820467,10736460,2822281,547814099,538,162461,191963,595,1393925842,2104526941,562779912,4653489964,88,835294868,179,120570,16299216787,18354588860,10869926882,11645343144,9502650,326514517,530129185,20499799,8279201,33516327
5011528,ᵘᵒᵘWarBoy,311541,EXP~,25,99,True,204141218,27010,626699721,League of Order,7087305,204842807,145424545,31734406,18820467,7319690,579734,363595794,270,96764,132306,271,200845179,115596778,147333996,765129557,424,1455385771,299,43565,2238887229,2371426987,1554653583,949074639,2167408,218876521,360740091,11423109,3612651,31826472
5114387,Poohpo0h,311541,EXP~,25,99,True,202418690,27010,681484136,League of Order,12632930,239076420,142441557,31734406,18820467,9422260,1956785,561736139,645,210865,185369,280,868842753,593473352,575569055,4432385930,57,3417951089,687,77203,11143369018,9256626190,6365366811,5543670987,2091395,280678487,338906884,24323961,11275358,26044123
1902775,亗WIZ么RD,311541,EXP~,25,99,True,193584120,27010,872552077,League of Order,6274878,194060570,132300582,31732531,18820467,10730540,3869588,550896540,1395,125399,184827,824,1253256490,338143194,1927606249,1787664916,537,2013621847,448,130836,9295676365,8101616495,5758285480,5613803036,4895020,392165606,417756566,22910560,10351657,27280595
4907747,ᵂᴸ ᴛʜᴇ ʟɪᴏɴ,311541,EXP~,25,99,True,187644634,27010,434169712,League of Order,12100805,197085084,126474401,31734406,18820467,10615360,615989,468504037,193,140068,145854,795,713152668,972239862,932086407,3109443875,98,286835311,74,86927,16015009263,14475985678,7050692081,9103667399,7937481,212024359,165670741,5666392,3278250,47299601
2069785,Yvel,311541,EXP~,25,99,True,187638544,27010,730358874,Wilderburg,10593801,202659004,127102781,31734406,18820467,9541680,2937067,558386233,248,172950,170238,1496,1304124735,1145231034,781490071,4292078153,651,491436307,119,117949,13261873879,13325773801,5039957654,7382390657,5436864,395033696,261372288,7946635,3851910,61948933
4823384,KillèrBee,311541,EXP~,25,99,True,183536774,27010,551049647,League of Order,11085672,190082544,122631741,31734406,18820467,10318120,753136,487656149,8,129392,202747,270,924959444,831223668,596254875,2424560173,105,3469499741,705,86059,7967568922,8455622753,4665895436,4219951774,5230358,243229947,264169492,8401879,3179280,32028890
4967387,ᵂᴸ Hùmbłé M Á Ð,311541,EXP~,25,99,True,181471640,27010,730256262,League of Order,16608569,193732020,121762507,31734406,18701217,9273510,4098304,565944344,1136,139971,210359,2866,455439142,440368225,722879564,4855739881,18,3376847941,712,134203,17743341318,15734475044,8601956687,9538786543,6323203,333802301,327107012,12307094,5660346,50581729
5380029,ᵇᵗˣASH,311541,EXP~,25,99,True,180502628,27010,1241485303,League of Order,10045713,185039238,120847910,31732531,18526257,9263410,1843116,495213075,208,49444,287270,356,1668832792,1654414979,1220570681,4278626296,5299,1202600602,272,98926,11419214813,10433440194,8288078060,6112086179,2715033,502691747,649833172,26883998,11668314,50236641
5359890,Acz,311541,EXP~,25,99,True,178798284,27010,419547574,League of Order,8854491,181058954,117740231,31734406,18820467,10391690,753937,428613150,432,102647,133063,377,1588541908,691618891,1513088350,2377540101,167,143569237,33,80378,8774484580,7298621929,5276840272,5207611341,5044684,172243241,217691706,4596063,1468160,23235409
4854901,ᵘᵒᵘCarryBomber,311541,EXP~,25,99,True,175087294,27010,1157698424,Wilderburg,9544898,188499076,116196066,31732531,18820467,8318490,2379814,554106658,1073,126422,218385,556,324539890,283833867,1074075694,2814118057,798,2272196137,519,91075,5325122412,5294980243,3206165473,2965270992,1391906,338560879,561779906,89334092,51715958,114295178
4160623,ʸᵃˢᵘᵏᵉLASTOMANIA,311541,EXP~,25,99,True,174126788,27010,1313367317,League of Order,15174923,183736747,114997195,31734406,18820467,8524850,2521703,612297807,1078,87452,226321,942,47284622,27504045,53275668,1269109383,-,1699771499,382,114848,8011353997,8126546654,6108252484,5410086480,3187706,544856714,649618683,46955702,16606196,53943645
4715736,ᵘʷᵘ,311541,EXP~,25,99,True,172591582,27010,855741460,League of Order,4536148,172599582,113704229,31734406,18820467,8332480,1044564,444914417,751,54635,157477,731,453218865,493522520,650558802,3217079091,383,1398011104,316,48090,6189914411,6655154165,4100902622,3607798415,1820728,192947155,574986032,25081379,8565144,53405372
4606038,Minda999,311541,EXP~,25,99,True,171446390,27010,807269792,League of Order,18439469,184313952,110886937,31734406,18820467,9922560,5497672,437915552,1039,103804,238781,421,265037481,153190697,191566648,2619538458,240,2744941410,594,102576,10253312158,8611349501,6333619574,5834755129,4028855,344099061,394628877,9631774,4904081,53548852
4333023,ᵂᴸDooM,311541,EXP~,25,99,True,167554566,27010,668065158,League of Order,9549378,167554566,109384443,31734406,18820467,7615250,1086649,426927347,184,150508,172255,1134,503037624,298501629,309454454,1047695713,1,688270287,154,81881,8496156886,7017958667,3238567919,4491208909,4072823,237853457,408463363,4011412,2593949,14887732
4907753,ᵂᴸ Just SCɅRY ャ,311541,EXP~,25,99,True,166925422,27010,534298482,League of Order,12420804,185459532,105527254,31732531,18820467,8923350,1489661,461355395,333,128441,217152,1005,479920466,532478632,845379459,3521743039,20,597390438,128,71474,11375256810,9904303773,6309926285,6499006865,4880928,282669398,204855575,4311282,2691028,39554519
7027699,Kube,311541,EXP~,25,99,True,166232080,27010,553467182,League of Order,7620859,179807960,105594122,31732531,18820467,9997010,2053350,442162965,55,123233,181626,415,1795825360,1125589635,1085367342,3642172316,290,316417002,67,144140,11701653983,9587256338,5213706642,6208512928,4210222,264963378,252441235,5884730,3517683,26614639
5158438,ᵂᴸSOLO LEVELING,311541,EXP~,25,99,True,164823509,27010,710427244,League of Order,9862724,178226909,104785066,31734406,18820467,9388740,3636182,466573395,2606,85586,170671,1076,410778715,109931897,221214196,994015746,108,6781822759,1391,72700,8688646180,7673989304,3639087922,3649944087,2527540,221568319,351271096,53103639,26307466,54216673
5306715,ᵘᵒᵘNoticz,311541,EXP~,25,99,True,164682296,27010,1170741077,League of Order,17465299,167533226,104553563,31734406,18820467,9523250,2637440,699929147,1021,92247,269505,1263,700808393,484947274,693532633,6282890289,1955,375000213,85,160206,9031094678,8988670377,6373749221,5639125969,2074157,567459700,464229245,29417891,8101157,100367648
4868976,ᴱᴰᴸ Ethylik,311541,EXP~,25,99,True,163092204,27010,649777795,Wilderburg,13857161,165042204,102058531,31734406,18820467,10478800,396141,360709098,124,103295,191775,366,826111127,869753164,735813817,1424403402,428,112044213,31,119330,7884920371,7158487206,4598199101,4500464913,2309007,194242301,411915121,10668534,5851923,26806457
4655759,the ONE,311541,EXP~,25,99,True,161261122,27010,650039656,League of Order,8936150,177084602,102350314,31732531,18820467,8357810,1209277,318577871,330,95139,134995,338,324359644,132420210,157997993,693847282,29,494157424,103,64119,6458143560,5982253560,3728901927,4115859544,3131464,167664143,400151179,44076389,16544055,21260861
4277425,ᴬᶠᵏJalalz,311541,EXP~,25,99,True,160688101,27010,1074466400,League of Order,9609970,161085841,101237198,31734406,18820467,8896030,2303131,557147157,655,177715,183186,1567,208628127,220791652,214552088,1453743936,130,9130086942,1899,88530,19280048915,17937782041,10149795934,9784402599,4718310,312570700,608792794,11440439,5938765,135265559
4244591,Midget Shisó,311541,EXP~,25,99,True,158409915,27010,482421545,League of Order,20905134,187966846,99022077,31732531,18820467,8772970,4615494,462377061,252,221944,160005,668,194305679,164376455,350271258,2608097533,81,5044559619,1064,123700,17358482372,17339675663,8095651469,9624795312,5482027,216592634,233034597,5672143,3191319,23458004
