lord_id,name,alliance_id,alliance_tag,town_center,home_server,in_power_rankings,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
1038031,BoàtyMcBoatFace,311541,EXP~,25,99,True,431660470,27010,1371768307,Wilderburg,26336288,513124297,370135627,31734406,18820467,10969970,9102722,982383636,819,325949,239951,619,1065965538,1898255410,922141329,1028300053,443,3514333162,721,88622,39362000060,42247957663,35565799639,30444308219,33904485,741452262,497862300,27701407,10569725,92913015
1209648,BLIИK,311541,EXP~,25,99,True,414854725,27010,2163854321,Wilderburg,25023917,426275499,352299172,31734406,18820467,12000680,10812326,1379044161,5525,423817,361375,2453,1863941994,823392075,869991810,1652983784,26,1915283670,395,99053,72179086256,62942236267,48682424548,48738383911,33771455,1078445702,871909832,66765609,41815691,94345873
2554608,Joker7even,311541,EXP~,25,99,True,310166931,27010,1789070823,League of Order,38790167,418759827,249065448,31734406,18820467,10546610,6605729,1113386607,1172,401048,353238,1567,167584599,129390295,47358328,396021289,68,15728490925,3247,65612,27716828235,24436238228,18404338361,18037877463,13990716,894693669,769748709,34580948,15497512,74053267
5272529,veiny engine,275330,BTX',25,99,True,282390274,27010,1953499024,League of Order,44503062,434489669,221564531,31734406,18820467,10270870,16614144,1082428585,2300,373156,285343,549,208771236,93459945,343568551,884625985,228,10632003291,2283,76665,35041293332,31406613347,18735579236,21575399506,18224408,770722807,961550045,92484332,50924498,73087833
6384066,lIIIlIlllIlIllI,311541,EXP~,25,99,True,263182377,27010,1517259299,Wilderburg,16794152,291967727,201173224,31734406,18820467,11454280,1132582,677337623,175,80586,271418,723,3606384234,2956759410,1941355183,3998512554,21588,3773922661,774,223076,17069677492,17045006760,10617861978,9288868529,10016960,355675149,1045560561,49024266,23085044,43685227
4280857,Narr,311541,EXP~,25,99,True,237308346,27010,1146922653,League of Order,7134270,237308346,175951183,31734406,18820467,10802290,144312,477232961,57,134374,196560,263,542169421,415725912,270197038,873274703,270,5221401555,1093,62870,8399171220,7486008583,3995035162,3975469930,4957382,317094840,685260222,61821646,49824322,32763595
4697590,ᴇ  ᴠ  ᴀ,311541,EXP~,25,99,True,230112442,27010,862581323,League of Order,11465412,252353712,169475809,31734406,18820467,9705060,1573252,639098372,508,190952,192173,744,430158795,270485989,401241452,3159940363,133,894141946,184,107925,8443665640,8319133266,5214379853,4788242124,2709554,340396011,422451310,29929052,19063989,49981558
5000607,S O R E N,311541,EXP~,25,99,True,222268339,27010,1700016741,League of Order,21514304,319898879,160925766,31734406,18820467,10787700,4315356,816630276,1057,186958,442745,376,434276604,446271432,268913955,4062600030,126,405533838,90,99877,7723824892,8291106582,3246166102,4012905505,10305101,708630329,884213204,38284693,13442429,54903956
4833590,BaBaDemouz,311541,EXP~,25,99,True,217444613,27010,939549642,Wilderburg,7202828,220745333,156779310,31734406,18820467,10110430,927153,457110053,207,133647,190816,526,817955875,520804931,549046427,1295214281,148,698586712,158,111100,13000888712,8704293792,6666898106,6838594512,6068976,254714586,587844373,27508897,13395904,55887516
8445937,Agent brilink,311541,EXP~,25,99,True,216185559,27010,1462188652,League of Order,22202146,216268729,154718406,31734406,18820467,10912280,2262558,660116185,811,206897,253499,741,276609377,173642975,289031676,3054934405,207,4302096708,929,163269,29933372127,28505832010,19827618968,18971517675,10530104,463220943,848799511,36966765,19504015,92692859
