lord_id,name,alliance_id,alliance_tag,town_center,home_server,in_power_rankings,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
7218320,Archangel Lord,179628,B&R,25,156,True,190629701,27010,662488108,Wilderburg,5795768,196108841,128555798,31734406,18820467,11519030,2638105,441163530,398,134945,119058,905,936816976,920273841,647038529,2781715503,81,58224037,12,60829,11206604377,11058010734,7626157410,7283846437,9721883,278971984,315622907,3989599,1811039,61828295
11055044,ᴹᵃᵐᵃ Mia 白迷人,179628,B&R,25,156,True,187906048,27010,748977744,Wilderburg,11994118,217187190,127646945,31734406,18820467,9704230,4432459,630498747,484,254347,133772,578,521425263,499508007,369779186,2768047663,1540,1113043870,233,80337,10647459923,11947147396,6414515660,6282584037,4587044,339547766,292703658,20686032,7674744,87780572
982420,窮撚仇富仔,179628,B&R,25,156,True,177390349,27010,1397697569,Wilderburg,13201146,195624353,118046466,31734406,18820467,8789010,3903316,636601716,1113,141077,189778,547,169832309,220567580,131766081,4286278587,2325,2075149631,428,91817,13245149005,11579540372,8421106223,7451280923,4148208,441401341,760007178,42772737,21667843,131256209
11021949,Geely 羅佑,179628,B&R,25,156,True,161137314,27010,969378518,Wilderburg,16429475,230552026,100582661,31734406,18820467,9999780,3477719,649946060,303,200178,184362,987,597759712,673133718,577766842,3685699654,20084,170520800,35,163350,14835109069,16065414381,11289856167,10076695784,8496149,502255218,428860966,7087415,1999532,29004262
11399110,Teddy一纵横,179628,B&R,25,156,True,158710964,27010,993075870,League of Order,6301937,246629103,99564151,31734406,18820467,8583530,6761573,761775837,274,359895,134888,459,102594752,73830904,45959513,3305816849,1340,6136909407,1230,72510,17238859161,17969161348,7550324226,7923070779,6025494,371722159,517694446,34453520,12428338,56503630
6898842,Fate一纵横,179628,B&R,25,156,True,145148576,27010,1512234518,League of Order,16954595,264075161,85169883,31734406,18820467,9423820,3481181,855619672,747,371528,201656,676,772788667,657724515,621678832,2864492185,49520,485974136,100,77261,13607182815,13067368745,5977395659,7709093405,3399359,542396061,793506968,51821440,28614463,93447353
7026495,ᴺᴷᴿᴵBrush一纵横,179628,B&R,25,156,True,142461516,27010,667899024,League of Order,3932158,145906191,83851753,31734406,18820467,8054890,3789238,446427150,968,203123,136414,702,1122741687,984659624,711790122,3223457341,324,4332661147,882,88998,11288136150,11727411668,6399117959,5615620496,843237,211660445,389879484,30462223,11811698,22731750
11049691,fate一纵横,179628,B&R,25,156,True,141824465,27010,570191144,League of Order,8704467,177726212,82797837,31732531,18820467,8472890,1384972,389438157,41,140324,166612,226,1361022461,798713181,577545679,3334330980,60,4065153424,830,81588,14451558981,14011243490,8689529336,7833803882,7058722,283264670,258425112,5626284,1166412,21666597
6960345,sᴉᴎᴠᴏ,-,-,25,156,True,141457049,156,519445540,League of Order,-,145186298,82234456,31734406,18820467,8667720,1921155,360719054,320,118502,106532,249,154366476,107170761,59196634,111410355,41,369429435,87,62269,15347413380,15079931918,5620132183,8760914151,6212850,204698965,276570564,4056561,1923901,32068338
7042990,ArtɦurPendragon,179628,B&R,25,156,True,141435740,27010,1096565361,League of Order,14188534,212540756,81124832,31732531,18820467,9757910,5654602,737040436,149,293508,199012,571,262833891,321731215,518791344,2428812872,358,200000000,40,51120,29662408832,29604540882,15851716384,18618259367,5695668,436429012,565424856,33077816,16978942,44402501
12046244,ᴿᵃᶻᵉ小貓肚子餓了,179628,B&R,25,156,True,131735288,27010,528995629,League of Order,5355719,131896198,73840890,31732531,18820467,7341400,451701,286254232,259,20947,173526,1410,1830162856,1748392423,2012148237,4310393056,4,392701726,86,94047,7355334341,6496119271,4145631272,3611012363,2321023,164939985,316648008,9846713,3559862,33923011
7006857,Jᵤpᵢtₑᵣ,179628,B&R,25,156,True,131516205,27010,217405848,Wilderburg,4253860,131516205,72357022,31734406,18342127,9082650,1880905,261985685,48,68420,116310,502,3251570500,3363492069,2406177965,4478976069,2468,73689944,30,155714,8045060048,9420083987,5284149467,5493809478,1228141,101244904,90841104,8982111,5161714,11126893
7750792,UknowIwin,275032,BR-Y,25,156,True,129708284,27010,309477010,Springwardens,2269253,143303704,69905091,31734406,18820467,9248320,897888,247063953,139,100129,102846,120,1669184353,3007777548,1417750301,3000562381,7935,223185829,57,111864,6930611478,8721025207,4985053694,4916621728,1756062,112683040,163774287,16016356,7491545,9050740
7260365,Monstracity,179628,B&R,25,156,True,129265446,27010,371812176,Springwardens,6387219,135320881,69447013,31734406,18820467,9263560,1440637,365967175,47,99579,100174,267,791840709,454081696,315103282,401589778,436,1,1,88342,8473182091,7654122885,4582156662,4394486892,3215654,149464583,172648646,14986379,5927710,28732803
7058683,Warrior Tenshi,179628,B&R,25,156,True,129234242,27010,476144744,League of Order,2126950,129494672,69841624,31732531,18820467,8839620,708212,382291191,26,89729,115752,427,773732434,790983048,530891318,1327477962,358,423052612,112,171233,7656627883,7841674356,3444383794,4348306865,2469725,151414587,148450916,2141720,1581524,172442338
3469217,ʚɞMắt Hípʚɞ,179628,B&R,25,156,True,129131347,27010,1129577246,League of Order,10794064,159045749,70174389,31732531,18820467,8403960,3348843,551472949,444,125320,223733,1517,1322383973,2906932690,2233002280,6335853877,30,6181043921,1247,130641,14996657616,12608124635,10604314100,8032155044,5534567,422938287,582615058,29763441,12636105,80237133
6914041,FlyingNimbus,179628,B&R,25,156,True,128700337,27010,494271304,League of Order,3789880,150260494,71887449,31732531,18505077,6575280,385986,421509234,57,162071,119071,550,2939078189,1865557107,1694471344,2236085985,2416,60505052,21,133660,6600973321,5497728538,3910385918,3774627140,1877686,221198756,225931391,3224720,906540,43004542
12056794,ᵐᵉᵛᶦᵘˢ風藍萬事發,179628,B&R,25,156,True,127693924,27010,390540283,League of Order,3616814,136627708,69168286,31732531,18820467,7972640,713994,275575613,152,53925,124537,885,1566297564,1429997858,558109804,4252765691,1237,570024976,143,125708,9056594313,7208937853,5186170408,4419257036,3818246,124581651,235030078,3307989,1530406,26023063
6408232,天空很蓝一纵横,179628,B&R,25,156,True,127441874,27010,392751295,Wilderburg,6979254,130515703,66030156,31732531,18820467,10858720,2588336,379580227,254,122832,104026,544,1814152002,1714177903,571153455,1036514701,1552,293616632,60,91643,14199676877,14446873612,8546216493,9150179534,6435343,138972205,197045377,3190248,3077412,50371923
